event_id,user_id,content_id,event_type,event_date,device,watch_duration,completed,age_group,gender,city,state,subscription_plan,content_title,content_type,genre,language,content_duration
E11130,U1463,C139,pause,2026-01-14,Web,10,0,26-35,Female,Bengaluru,Karnataka,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E11131,U1224,C104,complete,2026-01-20,Mobile,45,1,36-45,Male,Delhi,Delhi,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11132,U1294,C142,pause,2026-02-13,Mobile,13,0,18-25,Male,Kolkata,West Bengal,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E11133,U1391,C104,complete,2026-02-11,Web,48,1,46+,Other,Pune,Maharashtra,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11134,U1652,C141,complete,2026-01-25,Mobile,52,1,26-35,Female,Jaipur,Rajasthan,VIP,Shark Pitch India S4,Show,Reality,Hindi,55
E11135,U1523,C101,pause,2026-01-28,Smart TV,19,0,26-35,Female,Delhi,Delhi,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E11136,U1186,C132,pause,2026-01-31,Smart TV,18,0,46+,Male,Pune,Maharashtra,Free,Commando Force Mumbai,Series,Action,Hindi,42
E11137,U1544,C143,complete,2026-01-28,Tablet,41,1,36-45,Male,Delhi,Delhi,Premium,Roadies Quest,Show,Reality,Hindi,45
E11138,U1402,C117,complete,2026-03-01,Smart TV,22,1,18-25,Female,Jaipur,Rajasthan,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E11139,U1541,C110,pause,2026-01-30,Mobile,12,0,26-35,Female,Delhi,Delhi,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E11140,U1207,C105,complete,2026-02-13,Mobile,69,1,26-35,Male,Pune,Maharashtra,Premium,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E11141,U1280,C119,pause,2026-01-19,Smart TV,7,0,36-45,Female,Patna,Bihar,Free,The Crown Dynasty Legacy,Series,Drama,English,55
E11142,U1272,C101,pause,2026-01-03,Mobile,16,0,36-45,Female,Bengaluru,Karnataka,Premium,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E11143,U1402,C117,pause,2026-02-01,Mobile,3,0,18-25,Female,Jaipur,Rajasthan,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E11144,U1329,C111,play,2026-02-23,Tablet,5,0,26-35,Female,Mumbai,Maharashtra,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E11145,U1700,C142,complete,2026-01-03,Smart TV,41,1,36-45,Male,Delhi,Delhi,Premium,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E11146,U1101,C157,play,2026-01-06,Smart TV,15,0,26-35,Male,Delhi,Delhi,VIP,Startup Founders Blueprint,Show,News,English,40
E11147,U1253,C133,play,2026-02-16,Mobile,8,0,26-35,Male,Bengaluru,Karnataka,Free,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E11148,U1498,C145,complete,2026-01-13,Web,77,1,36-45,Male,Lucknow,Uttar Pradesh,VIP,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E11149,U1432,C160,play,2026-01-04,Smart TV,20,0,36-45,Male,Ahmedabad,Gujarat,Free,Maharashtra Maha News,News,News,Marathi,30
E11150,U1284,C122,complete,2026-02-19,Smart TV,21,1,18-25,Female,Bengaluru,Karnataka,Free,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E11151,U1127,C124,complete,2026-01-19,Mobile,59,1,26-35,Male,Kolkata,West Bengal,Premium,Standup Special: Bangalore Humor,Show,Comedy,English,65
E11152,U1198,C118,pause,2026-02-08,Mobile,6,0,46+,Female,Bengaluru,Karnataka,Free,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E11153,U1597,C133,complete,2026-01-15,Mobile,46,1,36-45,Female,Mumbai,Maharashtra,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E11154,U1040,C112,pause,2026-01-22,Smart TV,27,0,18-25,Female,Bengaluru,Karnataka,Free,City of Dreams: The Succession,Series,Drama,Hindi,50
E11155,U1412,C122,complete,2026-02-22,Smart TV,20,1,18-25,Male,Mumbai,Maharashtra,Premium,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E11156,U1339,C121,complete,2026-02-13,Smart TV,33,1,18-25,Female,Chennai,Tamil Nadu,Free,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E11157,U1296,C118,complete,2026-02-01,Smart TV,43,1,46+,Female,Kolkata,West Bengal,VIP,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E11158,U1427,C115,pause,2026-01-21,Mobile,10,0,18-25,Male,Mumbai,Maharashtra,Free,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E11159,U1343,C121,pause,2026-01-27,Mobile,13,0,46+,Female,Pune,Maharashtra,VIP,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E11160,U1747,C101,pause,2026-02-28,Tablet,18,0,26-35,Female,Delhi,Delhi,VIP,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E11161,U1408,C117,complete,2026-01-14,Web,22,1,36-45,Male,Chennai,Tamil Nadu,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E11162,U1744,C129,complete,2026-02-17,Mobile,151,1,26-35,Male,Mumbai,Maharashtra,Premium,Tiger Underground Strike,Movie,Action,Hindi,155
E11163,U1734,C127,complete,2026-01-18,Mobile,29,1,46+,Male,Mumbai,Maharashtra,Free,Pune Pun Factory,Show,Comedy,Marathi,30
E11164,U1236,C116,play,2026-01-21,Mobile,69,0,26-35,Male,Delhi,Delhi,VIP,Kolkata Love Diary,Movie,Drama,Bengali,125
E11165,U1380,C126,pause,2026-03-01,Mobile,13,0,26-35,Female,Kolkata,West Bengal,VIP,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E11166,U1340,C149,complete,2026-01-22,Mobile,19,1,18-25,Male,Kolkata,West Bengal,Premium,Shinchan Laugh Club,Series,Kids,Tamil,20
E11167,U1579,C134,complete,2026-01-27,Smart TV,124,1,36-45,Female,Delhi,Delhi,Free,Night Hunter Squad,Movie,Action,English,130
E11168,U1727,C118,complete,2026-02-09,Smart TV,43,1,18-25,Female,Chennai,Tamil Nadu,Premium,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E11169,U1381,C103,complete,2026-02-09,Smart TV,54,1,26-35,Male,Hyderabad,Telangana,Premium,Premier League Weekly Showdown,Sports,Sports,English,60
E11170,U1178,C128,complete,2026-02-17,Mobile,107,1,26-35,Female,Chennai,Tamil Nadu,VIP,College Boys Chaos,Movie,Comedy,Hindi,115
E11171,U1455,C141,play,2026-01-30,Mobile,9,0,26-35,Male,Delhi,Delhi,Free,Shark Pitch India S4,Show,Reality,Hindi,55
E11172,U1280,C144,pause,2026-01-19,Mobile,24,0,36-45,Female,Patna,Bihar,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E11173,U1040,C102,complete,2026-01-29,Smart TV,87,1,18-25,Female,Bengaluru,Karnataka,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E11174,U1743,C141,complete,2026-02-08,Tablet,50,1,18-25,Female,Delhi,Delhi,VIP,Shark Pitch India S4,Show,Reality,Hindi,55
E11175,U1632,C144,complete,2026-01-05,Web,43,1,18-25,Male,Chennai,Tamil Nadu,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E11176,U1005,C102,play,2026-01-05,Smart TV,76,0,36-45,Male,Pune,Maharashtra,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E11177,U1593,C154,pause,2026-02-04,Web,17,0,26-35,Female,Kolkata,West Bengal,Free,Elections Ground Pulse,News,News,Hindi,35
E11178,U1545,C120,complete,2026-02-23,Web,44,1,26-35,Other,Pune,Maharashtra,Free,Succession Politics India,Series,Drama,Hindi,45
E11179,U1621,C140,pause,2026-01-28,Mobile,16,0,18-25,Male,Bengaluru,Karnataka,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E11180,U1595,C104,play,2026-02-16,Web,21,0,46+,Female,Chennai,Tamil Nadu,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11181,U1115,C118,pause,2026-01-07,Mobile,22,0,26-35,Female,Bengaluru,Karnataka,VIP,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E11182,U1245,C136,play,2026-01-22,Mobile,54,0,36-45,Female,Kolkata,West Bengal,Premium,Speed Street Heist,Movie,Action,English,120
E11183,U1219,C120,pause,2026-02-18,Smart TV,24,0,26-35,Female,Hyderabad,Telangana,VIP,Succession Politics India,Series,Drama,Hindi,45
E11184,U1097,C125,play,2026-01-20,Mobile,14,0,26-35,Male,Delhi,Delhi,Premium,Chennai Roast Arena,Show,Comedy,Tamil,40
E11185,U1709,C106,complete,2026-01-19,Smart TV,56,1,26-35,Male,Delhi,Delhi,Premium,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E11186,U1106,C141,pause,2026-01-15,Mobile,27,0,18-25,Female,Lucknow,Uttar Pradesh,Free,Shark Pitch India S4,Show,Reality,Hindi,55
E11187,U1017,C108,play,2026-02-17,Mobile,12,0,36-45,Male,Hyderabad,Telangana,Free,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E11188,U1659,C125,pause,2026-02-07,Mobile,22,0,26-35,Male,Mumbai,Maharashtra,Free,Chennai Roast Arena,Show,Comedy,Tamil,40
E11189,U1643,C113,pause,2026-02-03,Mobile,44,0,26-35,Male,Chennai,Tamil Nadu,Free,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E11190,U1366,C123,pause,2026-01-14,Mobile,2,0,46+,Male,Jaipur,Rajasthan,VIP,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E11191,U1156,C111,pause,2026-01-30,Smart TV,13,0,46+,Female,Mumbai,Maharashtra,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E11192,U1432,C133,play,2026-02-27,Mobile,23,0,36-45,Male,Ahmedabad,Gujarat,Free,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E11193,U1158,C108,complete,2026-01-22,Smart TV,54,1,26-35,Female,Lucknow,Uttar Pradesh,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E11194,U1385,C111,pause,2026-02-21,Tablet,9,0,26-35,Male,Delhi,Delhi,VIP,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E11195,U1034,C128,complete,2026-02-14,Mobile,112,1,26-35,Male,Hyderabad,Telangana,Free,College Boys Chaos,Movie,Comedy,Hindi,115
E11196,U1701,C144,play,2026-01-18,Mobile,7,0,18-25,Male,Mumbai,Maharashtra,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E11197,U1422,C104,play,2026-02-03,Mobile,5,0,26-35,Male,Chennai,Tamil Nadu,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11198,U1225,C108,pause,2026-02-26,Mobile,19,0,18-25,Male,Patna,Bihar,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E11199,U1593,C113,complete,2026-01-06,Smart TV,127,1,26-35,Female,Kolkata,West Bengal,Free,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E11200,U1362,C104,pause,2026-01-28,Smart TV,16,0,18-25,Male,Chennai,Tamil Nadu,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11201,U1650,C104,play,2026-02-09,Web,10,0,26-35,Male,Delhi,Delhi,Premium,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11202,U1571,C159,pause,2026-01-22,Mobile,5,0,36-45,Female,Hyderabad,Telangana,Free,Bengal Morning Bulletin,News,News,Bengali,25
E11203,U1385,C125,complete,2026-01-16,Tablet,39,1,26-35,Male,Delhi,Delhi,VIP,Chennai Roast Arena,Show,Comedy,Tamil,40
E11204,U1255,C135,play,2026-01-12,Mobile,19,0,18-25,Male,Hyderabad,Telangana,VIP,Fighter Wing Alpha,Movie,Action,Hindi,145
E11205,U1371,C113,pause,2026-01-28,Tablet,28,0,26-35,Male,Chennai,Tamil Nadu,Free,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E11206,U1512,C104,complete,2026-02-22,Web,48,1,26-35,Female,Mumbai,Maharashtra,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11207,U1125,C140,complete,2026-01-21,Smart TV,47,1,18-25,Male,Bengaluru,Karnataka,Premium,Dance India Dance Championship,Show,Reality,Hindi,50
E11208,U1582,C122,play,2026-01-21,Smart TV,5,0,26-35,Male,Bengaluru,Karnataka,Premium,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E11209,U1108,C140,pause,2026-02-03,Smart TV,28,0,18-25,Female,Ahmedabad,Gujarat,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E11210,U1737,C134,play,2026-01-31,Smart TV,40,0,18-25,Male,Chennai,Tamil Nadu,Free,Night Hunter Squad,Movie,Action,English,130
E11211,U1701,C143,complete,2026-02-23,Mobile,43,1,18-25,Male,Mumbai,Maharashtra,Free,Roadies Quest,Show,Reality,Hindi,45
E11212,U1566,C120,play,2026-01-26,Mobile,12,0,18-25,Female,Kolkata,West Bengal,Free,Succession Politics India,Series,Drama,Hindi,45
E11213,U1034,C118,complete,2026-01-18,Smart TV,45,1,26-35,Male,Hyderabad,Telangana,Free,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E11214,U1012,C137,pause,2026-01-21,Mobile,13,0,18-25,Male,Hyderabad,Telangana,VIP,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E11215,U1325,C117,pause,2026-01-29,Smart TV,16,0,26-35,Male,Kochi,Kerala,Free,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E11216,U1646,C104,complete,2026-02-16,Mobile,47,1,26-35,Male,Hyderabad,Telangana,Premium,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11217,U1449,C153,play,2026-02-15,Web,16,0,18-25,Male,Hyderabad,Telangana,Premium,India at 2030: Space Ambitions,Show,News,English,50
E11218,U1370,C111,complete,2026-02-10,Smart TV,20,1,18-25,Male,Bengaluru,Karnataka,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E11219,U1256,C126,complete,2026-02-26,Mobile,28,1,26-35,Male,Hyderabad,Telangana,Free,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E11220,U1569,C114,complete,2026-01-10,Smart TV,41,1,26-35,Male,Mumbai,Maharashtra,Premium,Telugu Royal Heritage,Series,Drama,Telugu,45
E11221,U1446,C129,complete,2026-02-04,Smart TV,144,1,26-35,Male,Delhi,Delhi,VIP,Tiger Underground Strike,Movie,Action,Hindi,155
E11222,U1579,C110,complete,2026-02-19,Mobile,22,1,36-45,Female,Delhi,Delhi,Free,Anupama: New Beginnings,Show,Drama,Hindi,25
E11223,U1586,C144,pause,2026-02-19,Smart TV,36,0,18-25,Male,Mumbai,Maharashtra,Premium,Koffee Spotlight Lounge,Show,Reality,English,45
E11224,U1339,C145,pause,2026-02-13,Mobile,26,0,18-25,Female,Chennai,Tamil Nadu,Free,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E11225,U1725,C110,pause,2026-01-28,Smart TV,5,0,26-35,Female,Bengaluru,Karnataka,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E11226,U1299,C123,pause,2026-01-02,Mobile,13,0,18-25,Male,Chennai,Tamil Nadu,Premium,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E11227,U1430,C160,pause,2026-01-19,Tablet,9,0,46+,Female,Bengaluru,Karnataka,Premium,Maharashtra Maha News,News,News,Marathi,30
E11228,U1436,C132,complete,2026-02-19,Smart TV,41,1,46+,Female,Mumbai,Maharashtra,Premium,Commando Force Mumbai,Series,Action,Hindi,42
E11229,U1072,C106,pause,2026-02-11,Mobile,21,0,18-25,Female,Mumbai,Maharashtra,Free,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E11230,U1744,C139,complete,2026-01-29,Smart TV,55,1,26-35,Male,Mumbai,Maharashtra,Premium,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E11231,U1672,C160,complete,2026-02-06,Mobile,27,1,26-35,Male,Delhi,Delhi,VIP,Maharashtra Maha News,News,News,Marathi,30
E11232,U1255,C126,pause,2026-02-06,Smart TV,12,0,18-25,Male,Hyderabad,Telangana,VIP,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E11233,U1217,C132,complete,2026-01-10,Mobile,39,1,18-25,Male,Patna,Bihar,Free,Commando Force Mumbai,Series,Action,Hindi,42
E11234,U1186,C108,complete,2026-02-12,Smart TV,56,1,46+,Male,Pune,Maharashtra,Free,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E11235,U1138,C142,pause,2026-01-13,Web,23,0,18-25,Male,Kolkata,West Bengal,Free,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E11236,U1588,C108,complete,2026-02-24,Mobile,57,1,26-35,Male,Kolkata,West Bengal,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E11237,U1023,C105,complete,2026-03-01,Mobile,69,1,36-45,Male,Kolkata,West Bengal,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E11238,U1159,C108,play,2026-01-14,Mobile,12,0,26-35,Female,Jaipur,Rajasthan,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E11239,U1587,C101,play,2026-01-02,Web,7,0,18-25,Male,Hyderabad,Telangana,VIP,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E11240,U1339,C139,complete,2026-01-26,Smart TV,56,1,18-25,Female,Chennai,Tamil Nadu,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E11241,U1137,C140,complete,2026-02-02,Smart TV,49,1,26-35,Female,Delhi,Delhi,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E11242,U1687,C138,pause,2026-02-08,Mobile,8,0,36-45,Female,Chennai,Tamil Nadu,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E11243,U1273,C160,complete,2026-02-02,Mobile,27,1,26-35,Other,Delhi,Delhi,Premium,Maharashtra Maha News,News,News,Marathi,30
E11244,U1274,C110,play,2026-01-26,Mobile,2,0,18-25,Male,Bengaluru,Karnataka,Free,Anupama: New Beginnings,Show,Drama,Hindi,25
E11245,U1720,C104,complete,2026-02-24,Mobile,45,1,26-35,Male,Chennai,Tamil Nadu,VIP,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E11246,U1497,C109,play,2026-01-02,Smart TV,32,0,26-35,Male,Bengaluru,Karnataka,Free,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E11247,U1711,C111,complete,2026-01-16,Smart TV,20,1,18-25,Male,Bengaluru,Karnataka,VIP,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E11248,U1120,C101,complete,2026-01-03,Mobile,42,1,26-35,Female,Mumbai,Maharashtra,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E11249,U1038,C141,pause,2026-01-11,Web,17,0,18-25,Male,Chennai,Tamil Nadu,VIP,Shark Pitch India S4,Show,Reality,Hindi,55
E11250,U1317,C107,complete,2026-02-12,Mobile,39,1,36-45,Male,Kolkata,West Bengal,VIP,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E11251,U1123,C145,complete,2026-01-20,Mobile,80,1,18-25,Female,Ahmedabad,Gujarat,VIP,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E11252,U1304,C116,pause,2026-01-02,Web,13,0,36-45,Female,Bengaluru,Karnataka,Free,Kolkata Love Diary,Movie,Drama,Bengali,125
E11253,U1672,C102,pause,2026-02-08,Web,10,0,26-35,Male,Delhi,Delhi,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E11254,U1552,C107,complete,2026-01-27,Mobile,36,1,18-25,Female,Ahmedabad,Gujarat,VIP,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E11255,U1743,C105,pause,2026-01-09,Mobile,35,0,18-25,Female,Delhi,Delhi,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E11256,U1646,C141,pause,2026-01-21,Mobile,29,0,26-35,Male,Hyderabad,Telangana,Premium,Shark Pitch India S4,Show,Reality,Hindi,55
E11257,U1502,C116,play,2026-02-24,Smart TV,58,0,18-25,Female,Delhi,Delhi,Free,Kolkata Love Diary,Movie,Drama,Bengali,125
E11258,U1433,C105,play,2026-02-17,Mobile,10,0,18-25,Male,Kochi,Kerala,Premium,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E11259,U1062,C118,complete,2026-01-12,Web,44,1,18-25,Male,Chennai,Tamil Nadu,Free,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E11260,U1555,C112,complete,2026-02-03,Smart TV,47,1,26-35,Female,Jaipur,Rajasthan,VIP,City of Dreams: The Succession,Series,Drama,Hindi,50
E11261,U1439,C145,complete,2026-02-12,Smart TV,80,1,18-25,Male,Bengaluru,Karnataka,VIP,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E11262,U1100,C138,pause,2026-02-20,Web,33,0,26-35,Female,Bengaluru,Karnataka,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E11263,U1137,C107,complete,2026-01-11,Mobile,39,1,26-35,Female,Delhi,Delhi,VIP,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E11264,U1300,C101,play,2026-02-06,Mobile,7,0,18-25,Female,Jaipur,Rajasthan,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E11265,U1305,C159,complete,2026-02-17,Mobile,23,1,18-25,Other,Bengaluru,Karnataka,Free,Bengal Morning Bulletin,News,News,Bengali,25
E11266,U1204,C140,complete,2026-01-17,Web,49,1,26-35,Female,Hyderabad,Telangana,Premium,Dance India Dance Championship,Show,Reality,Hindi,50
E11267,U1255,C144,complete,2026-02-24,Smart TV,40,1,18-25,Male,Hyderabad,Telangana,VIP,Koffee Spotlight Lounge,Show,Reality,English,45
E11268,U1255,C125,complete,2026-02-04,Mobile,38,1,18-25,Male,Hyderabad,Telangana,VIP,Chennai Roast Arena,Show,Comedy,Tamil,40
E11269,U1085,C109,complete,2026-01-19,Mobile,42,1,26-35,Male,Delhi,Delhi,Free,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E11270,U1085,C115,play,2026-02-02,Mobile,21,0,26-35,Male,Delhi,Delhi,Free,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E11271,U1125,C142,complete,2026-02-13,Web,41,1,18-25,Male,Bengaluru,Karnataka,Premium,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E11272,U1153,C101,complete,2026-01-10,Smart TV,43,1,18-25,Male,Delhi,Delhi,Premium,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E11273,U1429,C126,play,2026-02-03,Mobile,10,0,26-35,Male,Mumbai,Maharashtra,Free,Telugu Comedy Superstars,Show,Comedy,Telugu,30
E11274,U1114,C106,pause,2026-03-01,Smart TV,44,0,26-35,Male,Jaipur,Rajasthan,Free,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E11275,U1569,C106,pause,2026-01-26,Web,35,0,26-35,Male,Mumbai,Maharashtra,Premium,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E11276,U1220,C147,pause,2026-01-20,Tablet,8,0,26-35,Male,Chennai,Tamil Nadu,Free,Little Singham Rescue Mission,Series,Kids,Hindi,20
E11277,U1001,C110,complete,2026-02-09,Smart TV,24,1,26-35,Male,Delhi,Delhi,Free,Anupama: New Beginnings,Show,Drama,Hindi,25
E11278,U1450,C103,complete,2026-01-11,Smart TV,56,1,18-25,Female,Ahmedabad,Gujarat,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E11279,U1581,C141,complete,2026-02-11,Tablet,53,1,46+,Male,Ahmedabad,Gujarat,VIP,Shark Pitch India S4,Show,Reality,Hindi,55
E11280,U1317,C130,complete,2026-01-18,Mobile,152,1,36-45,Male,Kolkata,West Bengal,VIP,Vikram: Shadow Commander,Movie,Action,Tamil,165
E11281,U1097,C118,complete,2026-01-14,Smart TV,46,1,26-35,Male,Delhi,Delhi,Premium,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E11282,U1339,C135,complete,2026-01-20,Smart TV,132,1,18-25,Female,Chennai,Tamil Nadu,Free,Fighter Wing Alpha,Movie,Action,Hindi,145
E11283,U1399,C140,complete,2026-02-22,Smart TV,47,1,18-25,Male,Bengaluru,Karnataka,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E11284,U1084,C138,complete,2026-02-28,Mobile,59,1,46+,Female,Hyderabad,Telangana,VIP,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E11285,U1550,C144,complete,2026-01-17,Web,44,1,26-35,Male,Kochi,Kerala,VIP,Koffee Spotlight Lounge,Show,Reality,English,45
E11286,U1072,C121,play,2026-02-18,Smart TV,21,0,18-25,Female,Mumbai,Maharashtra,Free,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E11287,U1215,C125,play,2026-01-16,Mobile,22,0,46+,Male,Hyderabad,Telangana,VIP,Chennai Roast Arena,Show,Comedy,Tamil,40
E11288,U1658,C134,pause,2026-02-25,Web,44,0,18-25,Female,Mumbai,Maharashtra,VIP,Night Hunter Squad,Movie,Action,English,130
E11289,U1586,C143,pause,2026-02-12,Smart TV,26,0,18-25,Male,Mumbai,Maharashtra,Premium,Roadies Quest,Show,Reality,Hindi,45
E11290,U1632,C158,complete,2026-01-16,Mobile,29,1,18-25,Male,Chennai,Tamil Nadu,Free,State Express News Tamil,News,News,Tamil,30
E11291,U1444,C108,complete,2026-02-22,Mobile,59,1,46+,Female,Bengaluru,Karnataka,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E11292,U1541,C128,complete,2026-03-01,Web,109,1,26-35,Female,Delhi,Delhi,VIP,College Boys Chaos,Movie,Comedy,Hindi,115
E11293,U1507,C102,pause,2026-01-07,Mobile,36,0,26-35,Male,Kolkata,West Bengal,Premium,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E11294,U1079,C139,pause,2026-01-26,Mobile,31,0,46+,Male,Kochi,Kerala,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E11295,U1549,C102,complete,2026-02-25,Smart TV,85,1,18-25,Female,Kochi,Kerala,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E11296,U1397,C151,play,2026-01-02,Web,16,0,26-35,Male,Mumbai,Maharashtra,VIP,Daily Headlines 360,News,News,Hindi,30
E11297,U1149,C107,complete,2026-01-27,Smart TV,37,1,46+,Male,Hyderabad,Telangana,Free,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E11298,U1604,C138,complete,2026-01-23,Web,58,1,18-25,Male,Bengaluru,Karnataka,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E11299,U1269,C155,play,2026-02-10,Mobile,12,0,36-45,Male,Kochi,Kerala,VIP,Wildlife Wonders: Western Ghats,Show,News,English,52
